Time Format:
	[Tag, Data*], Tag \in {RANGE, INSTANT, PERIOD, UNK}
		[RANGE, <begin_time, end_time>]
		[INSTANT, <time>]
		[PERIOD, <year>, <month>, <week>, <day>]
			e.g. [PERIOD, 1,4,0,1] is a year, 4 months, and a day
			e.g. [PERIOD, 1,0,2,1] is a year, 2 weeks, and a day
			     [PERIOD, 0,1,3,0] is a month and 3 weeks (this shouldn't happen)
		[UNK, <original_expression>]
	Special Characters:
		x: "unbound time," usually in part of a range to denote positive and
		   negative infinity. These correspond to PAST_REF and FUTURE_REF when seen
		NOW: "now," denoting the time of publication; used in PAST_REF, FUTURE_REF,
			and PRESENT_REF
		concretely:
			[RANGE,x,NOW] => PAST_REF
			[RANGE,NOW,x] => FUTURE_REF
			[INSTANT,NOW] => PRESENT_REF


Timex ID | Sentence ID | Document ID | Document Filename | Document Publication Time | Timex Value | Timex String (tokenized) | Sentence String (raw)
1055|2428|163|./wsj_0505_orig.tml.xml|1989-10-31T00:00:00.000000000|[RANGE,1992-01-01T00:00:00+00:00,1993-01-01T00:00:00+00:00]|1992| It has  said  it  hopes to control 5%  of jewelry  business  in the  U.S. by 1992 ;  currently  it  controls about  2% .
1057|2429|164|./wsj_0266_orig.tml.xml|1989-11-01T00:00:00.000000000|[INSTANT,1989-10-23T00:00:00+00:00]|Oct. 23| I was  pleased to note  that your  Oct. 23 Centennial Journal  item  recognized  the money-fund concept as one of the significant events of the past century.
1059|2430|164|./wsj_0266_orig.tml.xml|1989-11-01T00:00:00.000000000|[INSTANT,2011-05-19T00:00:00+00:00]|the 20th century| Actually,  about two years ago , the  Journal listed  the  creation  of the money fund as one of the  10  most significant events in the world of finance  in the 20th century .
1058|2430|164|./wsj_0266_orig.tml.xml|1989-11-01T00:00:00.000000000|[PERIOD,2,0,0,0]|about two years ago| Actually,  about two years ago , the  Journal listed  the  creation  of the money fund as one of the  10  most significant events in the world of finance  in the 20th century .
1060|2434|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T13:37:00+00:00]|today| Iraq 's Saddam Hussein ,  facing U.S.  and  Arab  troops at the Saudi
 border ,  today sought peace on another  front by  promising to withdraw from Iranian  territory  and  release soldiers captured during the Iran-Iraq  war .
1061|2435|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T13:37:00+00:00]|today| Also today ,  King Hussein of  Jordan arrived in Washington  seeking to mediate the  Persian Gulf crisis .
1062|2436|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-14T00:00:00+00:00]|Tuesday| President Bush on Tuesday said the  United States may  extend its naval  quarantine to Jordan 's  Red
Sea port of Aqaba to  shut  off Iraq 's  last unhindered trade  route .
1063|2437|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| In another mediation  effort ,  the  Soviet Union said today it had
 sent an  envoy to the  Middle East on a  series of stops to include Baghdad .
1064|2439|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| President Bush today denounced Saddam 's `` ruinous  policies of war ,'' and  said the  United States is  `` striking a  blow for the
 principle  that  might does not make right .''
1065|2440|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[UNK,PXM]|some time| In a  speech delivered at the  Pentagon ,  Bush seemed to suggest 
that  American  forces could  be in the gulf  region for some  time .
1066|2442|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,NOW]|now| The U.S. military  buildup in Saudi Arabia continued at fever
 pace ,  with Syrian  troops now part of a multinational  force camped 
out  in the  desert to  guard the Saudi  kingdom from any new  thrust by
 Iraq .
1067|2443|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-10T00:00:00+00:00]|Friday| In a  letter to President Hashemi Rafsanjani of  Iran ,  read by a
 broadcaster over Baghdad radio ,  Saddam said he will  begin withdrawing troops from Iranian  territory on Friday  and  release 
Iranian  prisoners of war .
1069|2445|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[PERIOD,8,0,0,0]|eight - year| Saddam appeared to accept a border demarcation  treaty he had
 rejected in peace  talks following the  August 1988 cease-fire of the
 eight-year war with Iran .
1068|2445|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[RANGE,1988-08-01T00:00:00+00:00,1988-09-01T00:00:00+00:00]|August 1988| Saddam appeared to accept a border demarcation  treaty he had
 rejected in peace  talks following the  August 1988 cease-fire of the
 eight-year war with Iran .
1070|2446|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-02T00:00:00+00:00]|Aug. 2| The  move seemed aimed at heading  off more  trouble with Iran ,
which  had  condemned Iraq 's  invasion of Kuwait on Aug. 2  but  also
 criticized the multinational  force dispatched to Saudi Arabia .
1071|2449|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,2011-06-29T00:00:00+00:00]|up to 180 days| Bush can  call  up  to 200,000 reservists for up to 180 days without seeking congressional  approval .
1072|2450|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-14T00:00:00+00:00]|Tuesday| _Soviet Foreign Ministry  spokesman Yuri Gremitskikh said special
 ambassador Mikhail Sytenko left Tuesday for consultations with the
 governments of Syria ,  Jordan ,  Egypt  and  other Arab  countries .
1073|2451|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| Sytenko, a former deputy secretary-general of the  United Nations ,
 is also  expected to  visit Baghdad ,  Gremitskikh said at a regular
news  briefing today .
1074|2456|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| Spokesman Yuri
Gremitskikh said the first  group of 230 evacuees was  assembling in Baghdad today , but  evacuation plans were  hampered  by  desert  heat 
and  lack of transportation .
1075|2459|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| _ The  British Foreign Office said today conditions  in  Kuwait appear to be  deteriorating .
1076|2462|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-14T00:00:00+00:00]|Tuesday| _ The Iraqi  ambassador to  Venezuela said on Tuesday  that  Iraq would  retaliate against Venezuela  and  other OPEC oil cartel  members if they boost oil  production to fill the  gap created  by  blocked supplies from Iraq  and  Kuwait .
1077|2463|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T13:37:00+00:00]|now| With Kuwait now  `` annexed ,''  Iraq has  control of 20 percent of the  world 's  oil  reserves .
1078|2465|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-06T00:00:00+00:00]|Aug. 6| The  U.N. Security Council on Aug. 6 ordered a global  embargo on trade with Iraq as punishment for seizing Kuwait .
1079|2467|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-07T00:00:00+00:00]|Tuesday| Twelve Arab League nations voted for an Arab  force to protect Saudi Arabia ,  with the  vanguard of Syria 's  contingent arriving Tuesday ,  according  to diplomatic  sources in Riyadh ,  the Saudi
 capital .
1080|2469|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| The predominantly Moslem  nation of Bangladesh said today its
 troops would  join multinational  forces  in  Saudi Arabia .
1081|2472|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-07T00:00:00+00:00]|Tuesday| Truckloads of goods rolled into Iraq from Jordan on Tuesday  and
 Iraqi-bound  cargo was unloaded from ships at the  Red Sea  port
 ofAqaba despite the U.N.-ordered  sanctions .
1082|2473|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-06T00:00:00+00:00]|Monday| King Hussein was reportedly  carrying a  message to Bush from
 Iraq 's  Saddam ,  with  whom  the  king met Monday .
1083|2474|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-09T00:00:00+00:00]|Thursday| The  monarch will  meet Bush on Thursday in Kennebunkport ,  Maine .
1084|2475|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| Crown  Prince Hassan ,  King Hussein 's  brother  and  political
 adviser ,  was  asked today about the  message the  king was  said to be
 carrying .
1085|2476|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,NOW]|this crucial moment| In an  interview from Jordan on ABC ,  he declined to
 discuss details , but  said : `` I do n't think  that  his  majesty would
be  traveling at this crucial  moment if the Iraqi  leadership did not
 have a rational  approach to the future .''
1086|2481|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-07T00:00:00+00:00]|Tuesday| On Tuesday ,  the  United States  and  Soviet Union conferred in Washington on putting an anti- Iraq  naval  blockade under a  United
Nations umbrella .
1088|2486|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|now| Bush told a news  conference on Tuesday  that  the naval  barricade now in  force might be  extended to Jordan 's  Aqaba  `` if it is a  hole through  which  commerce  flows '' in and  out of Iraq .
1087|2486|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-07T00:00:00+00:00]|Tuesday| Bush told a news  conference on Tuesday  that  the naval  barricade now in  force might be  extended to Jordan 's  Aqaba  `` if it is a  hole through  which  commerce  flows '' in and  out of Iraq .
1091|2487|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,NOW]|now| In Saudi Arabia ,  today is  the  eighth day of  `` Desert Shield ,''
 the  operation designed to confront an estimated 200,000  Iraqi
 soldiers now in Kuwait .
1090|2487|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|eighth day| In Saudi Arabia ,  today is  the  eighth day of  `` Desert Shield ,''
 the  operation designed to confront an estimated 200,000  Iraqi
 soldiers now in Kuwait .
1089|2487|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[INSTANT,1990-08-15T00:00:00+00:00]|today| In Saudi Arabia ,  today is  the  eighth day of  `` Desert Shield ,''
 the  operation designed to confront an estimated 200,000  Iraqi
 soldiers now in Kuwait .
1092|2489|165|./AP900815-0044.tml.xml|1990-08-15T13:37:00.000000000|[RANGE,NOW,x]|weeks| At least 50,000 U.S. troops are  expected to be  committed to Desert
Shield within weeks ,  including Marines ,  Army  air assault  forces ,
 paratroopers  and  infantry .
1093|2493|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[INSTANT,1998-04-18T00:00:00+00:00]|Saturday| BUDAPEST ,  Hungary  ( AP ) _ Tired of  being sidelined,  Hungarian
astronaut Bertalan Farkas   is  leaving  for the  United States to start 
a new career, he  said Saturday .
1094|2497|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[INSTANT,1980-05-26T00:00:00+00:00]|May 26, 1980| Farkas , an air force captain,  was  sent  into space on board the
Soyuz  36  on  May 26, 1980 .
1095|2498|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[PERIOD,0,0,0,6]|six days| He  spent six  days  aboard the Salyut  6 
spacecraft with  three  Soviet astronauts,  Valery Kubasov ,  Leonid
Popov  and  Valery Riumin .
1096|2499|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[RANGE,1984-10-01T00:00:00+00:00,1984-11-01T00:00:00+00:00]|October 1984| McBride,  54 , of  Lewisburg ,  West Virginia , was  part  of a
seven-member crew aboard the Orbiter Challenger in  October 1984  and
 later served  as  assistant administrator  for congressional relations
for  NASA .
1097|2500|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[RANGE,NOW,x]|one day| Farkas expressed  the  hope  he   one day follow  in the
footsteps of fellow  astronaut John Glenn , who at  77  is about  to  go 
into space again.
1099|2501|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[RANGE,1996-01-01T00:00:00+00:00,1997-01-01T00:00:00+00:00]|the following year| On  May 22, 1995 ,  Farkas   was  made  a  brigadier general , and  the
following year  he  was  appointed military attache  at the Hungarian
embassy in  Washington .
1098|2501|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[INSTANT,1995-05-22T00:00:00+00:00]|May 22, 1995| On  May 22, 1995 ,  Farkas   was  made  a  brigadier general , and  the
following year  he  was  appointed military attache  at the Hungarian
embassy in  Washington .
1100|2502|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[RANGE,1997-12-01T00:00:00+00:00,1998-01-01T00:00:00+00:00]|December| However ,  cited  by  District of Columbia  traffic police in
 December  for  driving  under the influence of alcohol,  Farkas   was  ordered  home and  retired .
1101|2504|166|./APW19980418.0210.tml.xml|1998-04-18T06:07:00.000000000|[INSTANT,1998-04-18T06:07:00+00:00]|04 - 18 - 98 0607EDT| AP-NY- 04-18-98 0607EDT
1103|2505|167|./NYT19980402.0453.tml.xml|1998-04-02T22:52:00.000000000|[PERIOD,5,0,0,0]|the last five years| NEWARK ,  N.J. _ A new Essex County  task force  began delving Thursday  into the  slayings  of  14  black women  over the last five
years  in the  Newark  area, as law-enforcement officials  acknowledged 
that they  needed to work  harder   to solve  the cases of  murdered 
women.
1102|2505|167|./NYT19980402.0453.tml.xml|1998-04-02T22:52:00.000000000|[INSTANT,1998-04-02T00:00:00+00:00]|Thursday| NEWARK ,  N.J. _ A new Essex County  task force  began delving Thursday  into the  slayings  of  14  black women  over the last five
years  in the  Newark  area, as law-enforcement officials  acknowledged 
that they  needed to work  harder   to solve  the cases of  murdered 
women.
1104|2507|167|./NYT19980402.0453.tml.xml|1998-04-02T22:52:00.000000000|[RANGE,x,NOW]|recent months| State, county and local law-enforcement officials  have  expressed 
concerns  in recent months  about a possible pattern of  murdered 
women and a disproportionate number of  unsolved  cases.
1105|2508|167|./NYT19980402.0453.tml.xml|1998-04-02T22:52:00.000000000|[RANGE,1997-01-01T00:00:00+00:00,1998-01-01T00:00:00+00:00]|last year| Citing  an example,  Sgt. Derek Glenn, a spokesman for the  Newark
Police Department ,  said  that of  nine  women who  had  been  killed last
year , suspects  had  been  arrested in  only  four cases .
1106|2510|167|./NYT19980402.0453.tml.xml|1998-04-02T22:52:00.000000000|[RANGE,1993-01-01T00:00:00+00:00,1994-01-01T00:00:00+00:00]|1993| Eight  of the  14 killings  since  1993  were already under
 investigation  by the  Newark Police Department ,  Glenn said .
1107|2514|167|./NYT19980402.0453.tml.xml|1998-04-02T22:52:00.000000000|[INSTANT,1998-03-31T00:00:00+00:00]|Tuesday| ``I have  n't seen  a pattern yet ,  ''  said Patricia Hurt , the  Essex
County  prosecutor, who  created  the task force on  Tuesday .
1109|2517|168|./APW19980501.0480.tml.xml|1998-05-01T09:13:00.000000000|[INSTANT,NOW]|time| MALAYSIA'S aggressive  move  into  the information age could not come in  a more opportune  time .
1108|2517|168|./APW19980501.0480.tml.xml|1998-05-01T09:13:00.000000000|[INSTANT,NOW]|the information age| MALAYSIA'S aggressive  move  into  the information age could not come in  a more opportune  time .
1150|2612|175|./CNN19980222.1130.0084.tml.xml|1998-02-22T00:00:00.000000000|[INSTANT,1998-02-22T00:00:00+00:00]|today| Annan wrapped  up a  three  hour meeting  with  Iraqi president Saddam Hussein 
 in  Baghdad today .
1149|2612|175|./CNN19980222.1130.0084.tml.xml|1998-02-22T00:00:00.000000000|[INSTANT,2011-05-08T03:00:00+00:00]|three hour| Annan wrapped  up a  three  hour meeting  with  Iraqi president Saddam Hussein 
 in  Baghdad today .
1110|2533|168|./APW19980501.0480.tml.xml|1998-05-01T09:13:00.000000000|[RANGE,NOW,x]|future| Whether this  would prove  positive or otherwise towards society
 in  the  future  is yet to be  seen .
1111|2541|169|./PRI19980213.2000.0313.tml.xml|1998-02-13T00:00:00.000000000|[INSTANT,1998-02-13T00:00:00+00:00]|today| In  Los Angeles  that lesson  was brought home  today when  tons of earth  cascaded  down a hillside,  ripping two  houses from their foundations.
1112|2543|169|./PRI19980213.2000.0313.tml.xml|1998-02-13T00:00:00.000000000|[RANGE,NOW,x]|any time| In the  northern California  town of  Rio Nido ,
 officials  say  a football field sized slab of hillside could  still  break  loose at
  any time  and  destroy  an entire neighborhood.
1113|2550|170|./wsj_0169_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-11-01T00:00:00+00:00]|mid - afternoon yesterday| In  London at mid-afternoon yesterday ,  Ratners 's shares were  up 2 pence  ( 1.26 cents ), at  260 pence  ( $1.64 ).
1114|2551|170|./wsj_0169_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-12-10T00:00:00+00:00]|Dec. 10| The  sweetened offer has acceptances  from more than  50%  of  Weisfield's  shareholders, and it is  scheduled  for  completion by Dec. 10 .
1115|2553|170|./wsj_0169_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,NOW]|already| About  30%  of  Ratners 's profit  already  is  derived  from the  U.S.
1117|2554|171|./wsj_0541_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,2011-03-01T00:00:00+00:00]|March 1, 2011| Automatic Data Processing Inc. plans to redeem on Nov. 16  its  $150 million  of  6.5%  convertible subordinated debentures  due March 1, 2011 .
1116|2554|171|./wsj_0541_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-11-16T00:00:00+00:00]|Nov. 16| Automatic Data Processing Inc. plans to redeem on Nov. 16  its  $150 million  of  6.5%  convertible subordinated debentures  due March 1, 2011 .
1118|2557|171|./wsj_0541_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-27T00:00:00+00:00]|Friday| In  New York Stock Exchange  composite trading  Friday ,  Automatic Data closed  at  $46.50  a share , down  $2.25 .
1119|2558|171|./wsj_0541_orig.tml.xml|1989-10-30T00:00:00.000000000|[INSTANT,1989-10-23T00:00:00+00:00]|last Monday| If  all the debt is  converted  to common,  Automatic Data  will  issue about 3.6 million  shares;  last Monday , the company  had  nearly  73 million  shares outstanding.
1121|2560|172|./NYT19980206.0460.tml.xml|1998-02-06T22:19:00.000000000|[INSTANT,1998-02-06T00:00:00+00:00]|Friday| WASHINGTON _  The economy  created  jobs at a surprisingly robust
pace  in January , the government  reported on Friday , evidence that
 America 's economic stamina has  withstood  any  disruptions caused  so far  by  the financial  tumult  in  Asia .
